Player,Faction,Faction Detachment,Primary,Secondary,Unique Faction List,Chapter,ChapterDetachment,Unique Chapter List,Wins,Losses,Draws,Games,Avg VP,Avg Oppon VP,Win Percentage,Games by Primary,Games by Secondary,Win % By Faction,VP by Faction,Opp VP by Faction,Win % By Primary,Win % by Chapter,VP by Primary,Top List,Tournament,Ruleset,Date
Kevin Frissen,Chaos Daemons,1,1,,1,Nurgle,1,1,2,3,0,5,9.8,10.2,40.00%,5,,40.00%,9.80,10.20,40.00%,40.00%,9.80,No,Alliance Open,Non-ITC,17-Nov
Kevin Frissen,Chaos Daemons,1,,1,,Chaos Undivided,1,1,2,3,0,5,9.8,10.2,40.00%,0,,,,,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Kevin Frissen,Chaos Space Marines,1,,1,1,Mixed,1,1,2,3,0,5,9.8,10.2,40.00%,0,5,40.00%,9.80,10.20,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Kim Rasmusson,Drukhari,1,1,,1,Prophets of Flesh,1,1,3,2,0,5,14.6,5.4,60.00%,5,,60.00%,14.60,5.40,60.00%,60.00%,14.60,No,Alliance Open,Non-ITC,17-Nov
Kim Rasmusson,Asuryani,1,,1,1,Ulthwe,1,1,3,2,0,5,14.6,5.4,60.00%,0,5,60.00%,14.60,5.40,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Kim Rasmusson,Asuryani,1,,1,,Alaitoc,1,1,3,2,0,5,14.6,5.4,60.00%,0,,,,,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Kjell Lutz,Adeptus Custodes,1,1,,1,Adeptus Custodes,1,1,4,1,0,5,12.6,7.4,80.00%,5,,80.00%,12.60,7.40,80.00%,80.00%,12.60,Yes,Alliance Open,Non-ITC,17-Nov
Kjell Lutz,Astra Militarum,1,,1,1,Catachan,1,1,4,1,0,5,12.6,7.4,80.00%,0,5,80.00%,12.60,7.40,,80.00%,,Yes,Alliance Open,Non-ITC,17-Nov
Kjell Lutz,Blood Angels,1,,1,1,Blood Angels,1,1,4,1,0,5,12.6,7.4,80.00%,0,5,80.00%,12.60,7.40,,80.00%,,Yes,Alliance Open,Non-ITC,17-Nov
Korak Schoone,Tyranids,1,1,,1,Kraken,1,1,1,3,0,4,7.25,12.75,25.00%,4,,25.00%,7.25,12.75,25.00%,25.00%,7.25,No,Alliance Open,Non-ITC,17-Nov
Korak Schoone,Tyranids,1,,1,,Kraken,1,,1,3,0,4,7.25,12.75,25.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Korak Schoone,Genestealer Cults,1,,1,1,Genestealer Cults,1,1,1,3,0,4,7.25,12.75,25.00%,0,4,25.00%,7.25,12.75,,25.00%,,No,Alliance Open,Non-ITC,17-Nov
Kris Mills,Drukhari,1,1,,1,Kabal of the Black Heart,1,1,4,1,0,5,12.4,7.6,80.00%,5,,80.00%,12.40,7.60,80.00%,80.00%,12.40,Yes,Alliance Open,Non-ITC,17-Nov
Kris Mills,Drukhari,1,,1,,Prophets of Flesh,1,1,4,1,0,5,12.4,7.6,80.00%,0,,,,,,80.00%,,Yes,Alliance Open,Non-ITC,17-Nov
Kris Mills,Asuryani,1,,1,1,Ulthwe,1,1,4,1,0,5,12.4,7.6,80.00%,0,5,80.00%,12.40,7.60,,80.00%,,Yes,Alliance Open,Non-ITC,17-Nov
Lawrence Baker,Grey Knights,1,1,,1,Grey Knights,1,1,3,2,0,5,12.2,7.8,60.00%,5,,60.00%,12.20,7.80,60.00%,60.00%,12.20,No,Alliance Open,Non-ITC,17-Nov
Lawrence Baker,Imperial Knights,1,,1,1,House Krast,1,1,3,2,0,5,12.2,7.8,60.00%,0,5,60.00%,12.20,7.80,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Lawrence Baker,Astra Militarum,1,,1,1,Cadian,1,1,3,2,0,5,12.2,7.8,60.00%,0,5,60.00%,12.20,7.80,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Leo Kyp,T'au Empire,1,1,,1,T'au Sept,1,1,2,3,0,5,8,12,40.00%,5,,40.00%,8.00,12.00,40.00%,40.00%,8.00,No,Alliance Open,Non-ITC,17-Nov
Leo Kyp,T'au Empire,1,,1,,Bork'an Sept,1,1,2,3,0,5,8,12,40.00%,0,,,,,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Leon R?mer,Imperial Knights,1,1,,1,House Raven,1,1,3,2,0,5,10.6,9.4,60.00%,5,,60.00%,10.60,9.40,60.00%,60.00%,10.60,No,Alliance Open,Non-ITC,17-Nov
Leon R?mer,Astra Militarum,1,,1,1,Cadian,1,1,3,2,0,5,10.6,9.4,60.00%,0,5,60.00%,10.60,9.40,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Leon R?mer,Officio Assassinorum,1,,1,1,Officio Assassinorum,1,1,3,2,0,5,10.6,9.4,60.00%,0,5,60.00%,10.60,9.40,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Lyle Torok,Cult Mechanicus,1,1,,1,Stygies,1,1,2,3,0,5,7.4,12.6,40.00%,5,,40.00%,7.40,12.60,40.00%,40.00%,7.40,No,Alliance Open,Non-ITC,17-Nov
Lyle Torok,Imperial Knights,1,,1,1,House Raven,1,1,2,3,0,5,7.4,12.6,40.00%,0,5,40.00%,7.40,12.60,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Maarten Vanderkrieken,Asuryani,1,1,,1,Alaitoc,1,1,4,1,0,5,15.8,4.2,80.00%,5,,80.00%,15.80,4.20,80.00%,80.00%,15.80,Yes,Alliance Open,Non-ITC,17-Nov
Maarten Vanderkrieken,Asuryani,1,,1,,Alaitoc,1,,4,1,0,5,15.8,4.2,80.00%,0,,,,,,,,Yes,Alliance Open,Non-ITC,17-Nov
Maarten Vanderkrieken,Ynnari,1,,1,1,Ynnari,1,1,4,1,0,5,15.8,4.2,80.00%,0,5,80.00%,15.80,4.20,,80.00%,,Yes,Alliance Open,Non-ITC,17-Nov
Malik Amin Rubio,Ynnari,1,1,,1,Ynnari,1,1,4,1,0,5,17.8,2.2,80.00%,5,,80.00%,17.80,2.20,80.00%,80.00%,17.80,Yes,Alliance Open,Non-ITC,17-Nov
Malik Amin Rubio,Asuryani,1,,1,1,Biel-Tan,1,1,4,1,0,5,17.8,2.2,80.00%,0,5,80.00%,17.80,2.20,,80.00%,,Yes,Alliance Open,Non-ITC,17-Nov
Malik Amin Rubio,Asuryani,1,,1,,Alaitoc,1,1,4,1,0,5,17.8,2.2,80.00%,0,,,,,,80.00%,,Yes,Alliance Open,Non-ITC,17-Nov
Marcus Robinson,Ynnari,1,1,,1,Ynnari,1,1,3,2,0,5,9.4,10.6,60.00%,5,,60.00%,9.40,10.60,60.00%,60.00%,9.40,No,Alliance Open,Non-ITC,17-Nov
Marcus Robinson,Asuryani,1,,1,1,Alaitoc,1,1,3,2,0,5,9.4,10.6,60.00%,0,5,60.00%,9.40,10.60,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Marcus Robinson,Asuryani,1,,1,,Ulthwe,1,1,3,2,0,5,9.4,10.6,60.00%,0,,,,,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Marijn van Dongen,Imperial Knights,1,1,,1,Unknown,1,1,3,1,1,5,11.8,8.2,70.00%,5,,70.00%,11.80,8.20,70.00%,70.00%,11.80,Yes,Alliance Open,Non-ITC,17-Nov
Mark Crombleholme,Drukhari,1,1,,1,Prophets of Flesh,1,1,4,1,0,5,13.6,6.4,80.00%,5,,80.00%,13.60,6.40,80.00%,80.00%,13.60,Yes,Alliance Open,Non-ITC,17-Nov
Mark Crombleholme,Drukhari,1,,1,,Kabal of the Black Heart,1,1,4,1,0,5,13.6,6.4,80.00%,0,,,,,,80.00%,,Yes,Alliance Open,Non-ITC,17-Nov
Mark Crombleholme,Asuryani,1,,1,1,Alaitoc,1,1,4,1,0,5,13.6,6.4,80.00%,0,5,80.00%,13.60,6.40,,80.00%,,Yes,Alliance Open,Non-ITC,17-Nov
Markus Fridolfsson,Harlequins,1,1,,1,Soaring Spite,1,1,3,2,0,5,11.4,8.6,60.00%,5,,60.00%,11.40,8.60,60.00%,60.00%,11.40,No,Alliance Open,Non-ITC,17-Nov
Markus Fridolfsson,Asuryani,1,,1,1,Alaitoc,1,1,3,2,0,5,11.4,8.6,60.00%,0,5,60.00%,11.40,8.60,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Markus Fridolfsson,Drukhari,1,,1,1,Kabal of the Black Heart,1,1,3,2,0,5,11.4,8.6,60.00%,0,5,60.00%,11.40,8.60,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Martijn Doornik,Space Wolves,1,1,,1,Space Wolves,1,1,0,4,1,5,3.8,16.2,10.00%,5,,10.00%,3.80,16.20,10.00%,10.00%,3.80,No,Alliance Open,Non-ITC,17-Nov
Martijn Doornik,Space Wolves,1,,1,,Space Wolves,1,,0,4,1,5,3.8,16.2,10.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Martijn Versteeg,Imperial Knights,1,1,,1,House Krast,1,1,5,3,0,8,11.8,8.2,62.50%,8,,62.50%,11.80,8.20,62.50%,62.50%,11.80,No,Alliance Open,Non-ITC,17-Nov
Martijn Versteeg,Cult Mechanicus,1,,1,1,Mixed,1,1,5,3,0,8,11.8,8.2,62.50%,0,8,62.50%,11.80,8.20,,62.50%,,No,Alliance Open,Non-ITC,17-Nov
Martin Kato,Cult Mechanicus,1,1,,1,Mars,1,1,1,4,0,5,2.2,17.8,20.00%,5,,20.00%,2.20,17.80,20.00%,20.00%,2.20,No,Alliance Open,Non-ITC,17-Nov
Martin Kato,Cult Mechanicus,1,,1,,Mars,1,,1,4,0,5,2.2,17.8,20.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Matous Hlousek,Imperial Knights,1,1,,1,House Vulker,1,1,1,4,0,5,5.8,14.2,20.00%,5,,20.00%,5.80,14.20,20.00%,20.00%,5.80,No,Alliance Open,Non-ITC,17-Nov
Matous Hlousek,Astra Militarum,1,,1,1,Vostroyan,1,1,1,4,0,5,5.8,14.2,20.00%,0,5,20.00%,5.80,14.20,,20.00%,,No,Alliance Open,Non-ITC,17-Nov
Matous Hlousek,Adeptus Astartes,1,,1,1,Raven Guard,1,1,1,4,0,5,5.8,14.2,20.00%,0,5,20.00%,5.80,14.20,,20.00%,,No,Alliance Open,Non-ITC,17-Nov
Matt Robertson,Imperial Knights,1,1,,1,House Raven,1,1,2,3,0,5,9.4,10.6,40.00%,5,,40.00%,9.40,10.60,40.00%,40.00%,9.40,No,Alliance Open,Non-ITC,17-Nov
Matt Robertson,Cult Mechanicus,1,,1,1,Mixed,1,1,2,3,0,5,9.4,10.6,40.00%,0,5,40.00%,9.40,10.60,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Matthias Bellmann,Drukhari,1,1,,1,Prophets of Flesh,1,1,3,2,0,5,12.4,7.6,60.00%,5,,60.00%,12.40,7.60,60.00%,60.00%,12.40,No,Alliance Open,Non-ITC,17-Nov
Matthias Bellmann,Ynnari,1,,1,1,Ynnari,1,1,3,2,0,5,12.4,7.6,60.00%,0,5,60.00%,12.40,7.60,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Matthias Bellmann,Harlequins,1,,1,1,Frozen Stars,1,1,3,2,0,5,12.4,7.6,60.00%,0,5,60.00%,12.40,7.60,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Max Vostrikov,Cult Mechanicus,1,1,,1,Mars,1,1,2,3,0,5,8,12,40.00%,5,,40.00%,8.00,12.00,40.00%,40.00%,8.00,No,Alliance Open,Non-ITC,17-Nov
Max Vostrikov,Imperial Knights,1,,1,1,Questor Mechanicus,1,1,2,3,0,5,8,12,40.00%,0,5,40.00%,8.00,12.00,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Max Vostrikov,Officio Assassinorum,1,,1,1,Officio Assassinorum,1,1,2,3,0,5,8,12,40.00%,0,5,40.00%,8.00,12.00,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Maxim Soelen,Adeptus Custodes,1,1,,1,Adeptus Custodes,1,1,1,4,0,5,8.4,11.6,20.00%,5,,20.00%,8.40,11.60,20.00%,20.00%,8.40,No,Alliance Open,Non-ITC,17-Nov
Maxim Soelen,Imperial Knights,1,,1,1,House Terryn,1,1,1,4,0,5,8.4,11.6,20.00%,0,5,20.00%,8.40,11.60,,20.00%,,No,Alliance Open,Non-ITC,17-Nov
Michel Jacobs,Orks,1,1,,1,Deathskulls,1,1,3,2,0,5,15,5,60.00%,5,,60.00%,15.00,5.00,60.00%,60.00%,15.00,No,Alliance Open,Non-ITC,17-Nov
Michel Jacobs,Orks,1,,1,,Deathskulls,1,,3,2,0,5,15,5,60.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Michel Jacobs,Orks,1,,1,,Deathskulls,1,,3,2,0,5,15,5,60.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Michiel Kruijff,Renegade Knights,1,1,,1,Renegade Knights,1,1,3,2,0,5,11.6,8.4,60.00%,5,,60.00%,11.60,8.40,60.00%,60.00%,11.60,No,Alliance Open,Non-ITC,17-Nov
Michiel Kruijff,Chaos Daemons,1,,1,1,Nurgle,1,1,3,2,0,5,11.6,8.4,60.00%,0,5,60.00%,11.60,8.40,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Mikey Herbert,Ynnari,1,1,,1,Ynnari,1,1,4,0,1,7,16.8,3.2,64.29%,7,,92.86%,16.80,3.20,92.86%,92.86%,16.80,Yes,Alliance Open,Non-ITC,17-Nov
Mikey Herbert,Asuryani,1,,1,1,Alaitoc,1,1,4,0,1,7,16.8,3.2,64.29%,0,7,92.86%,16.80,3.20,,92.86%,,Yes,Alliance Open,Non-ITC,17-Nov
Mitch Mari?n,Tyranids,1,1,,1,Kraken,1,1,2,3,0,5,9.6,10.4,40.00%,5,,40.00%,9.60,10.40,40.00%,40.00%,9.60,No,Alliance Open,Non-ITC,17-Nov
Mitch Mari?n,Tyranids,1,,1,,Kraken,1,,2,3,0,5,9.6,10.4,40.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Mitch Mari?n,Genestealer Cults,1,,1,1,Genestealer Cults,1,1,2,3,0,5,9.6,10.4,40.00%,0,5,40.00%,9.60,10.40,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Nico Van den Hoek,Asuryani,1,1,,1,Alaitoc,1,1,3,2,0,5,12.6,7.4,60.00%,5,,60.00%,12.60,7.40,60.00%,60.00%,12.60,No,Alliance Open,Non-ITC,17-Nov
Nico Van den Hoek,Asuryani,1,,1,,Alaitoc,1,,3,2,0,5,12.6,7.4,60.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Nico Van den Hoek,Harlequins,1,,1,1,Soaring Spite,1,1,3,2,0,5,12.6,7.4,60.00%,0,5,60.00%,12.60,7.40,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Niek Vanderispaille,Ynnari,1,1,,1,Ynnari,1,1,2,3,0,5,6.4,13.6,40.00%,5,,40.00%,6.40,13.60,40.00%,40.00%,6.40,No,Alliance Open,Non-ITC,17-Nov
Niek Vanderispaille,Asuryani,1,,1,1,Alaitoc,1,1,2,3,0,5,6.4,13.6,40.00%,0,5,40.00%,6.40,13.60,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Niek Vanderispaille,Asuryani,1,,1,,Ulthwe,1,1,2,3,0,5,6.4,13.6,40.00%,0,,,,,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Ori Bisdom,Drukhari,1,1,,1,Prophets of Flesh,1,1,2,3,0,5,9.4,10.6,40.00%,5,,40.00%,9.40,10.60,40.00%,40.00%,9.40,No,Alliance Open,Non-ITC,17-Nov
Ori Bisdom,Drukhari,1,,1,,Kabal of the Flayed Skull,1,1,2,3,0,5,9.4,10.6,40.00%,0,,,,,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Ori Bisdom,Drukhari,1,,1,,Kabal of the Black Heart,1,1,2,3,0,5,9.4,10.6,40.00%,0,,,,,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Oskar Lejonklev,Adeptus Custodes,1,1,,1,Adeptus Custodes,1,1,3,2,0,5,11.4,8.6,60.00%,5,,60.00%,11.40,8.60,60.00%,60.00%,11.40,No,Alliance Open,Non-ITC,17-Nov
Oskar Lejonklev,Adeptus Custodes,1,,1,,Adeptus Custodes,1,,3,2,0,5,11.4,8.6,60.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Pascal Vreeburg,Adeptus Custodes,1,1,,1,Adeptus Custodes,1,1,2,3,0,5,7.2,12.8,40.00%,5,,40.00%,7.20,12.80,40.00%,40.00%,7.20,No,Alliance Open,Non-ITC,17-Nov
Petr Culik,Imperial Knights,1,1,,1,House Raven,1,1,4,1,0,5,12.8,7.2,80.00%,5,,80.00%,12.80,7.20,80.00%,80.00%,12.80,Yes,Alliance Open,Non-ITC,17-Nov
Petr Culik,Astra Militarum,1,,1,1,Cadian,1,1,4,1,0,5,12.8,7.2,80.00%,0,5,80.00%,12.80,7.20,,80.00%,,Yes,Alliance Open,Non-ITC,17-Nov
Petr Culik,Adepta Sororitas,1,,1,1,Adepta Sororitas,1,1,4,1,0,5,12.8,7.2,80.00%,0,5,80.00%,12.80,7.20,,80.00%,,Yes,Alliance Open,Non-ITC,17-Nov
Pim Roeske,Ynnari,1,1,,1,Ynnari,1,1,2,1,2,5,11.2,8.8,60.00%,5,,60.00%,11.20,8.80,60.00%,60.00%,11.20,No,Alliance Open,Non-ITC,17-Nov
Pim Roeske,Asuryani,1,,1,1,Alaitoc,1,1,2,1,2,5,11.2,8.8,60.00%,0,5,60.00%,11.20,8.80,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Pim Roeske,Asuryani,1,,1,,Alaitoc,1,,2,1,2,5,11.2,8.8,60.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Ricardo Barrientos de Reus,Astra Militarum,1,1,,1,Catachan,1,1,2,3,0,5,9,11,40.00%,5,,40.00%,9.00,11.00,40.00%,40.00%,9.00,No,Alliance Open,Non-ITC,17-Nov
Ricardo Barrientos de Reus,Imperial Knights,1,,1,1,House Taranis,1,1,2,3,0,5,9,11,40.00%,0,5,40.00%,9.00,11.00,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Richard Muraczewski,Blood Angels,1,1,,1,Blood Angels,1,1,2,3,0,5,7.6,12.4,40.00%,5,,40.00%,7.60,12.40,40.00%,40.00%,7.60,No,Alliance Open,Non-ITC,17-Nov
Richard Muraczewski,Adeptus Astartes,1,,1,1,Crimson Fists,1,1,2,3,0,5,7.6,12.4,40.00%,0,5,40.00%,7.60,12.40,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Richard Muraczewski,Imperial Knights,1,,1,1,Unknown,1,1,2,3,0,5,7.6,12.4,40.00%,0,5,40.00%,7.60,12.40,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Rick Stallen,Tyranids,1,1,,1,Kraken,1,1,1,3,1,5,7.4,12.6,30.00%,5,,30.00%,7.40,12.60,30.00%,30.00%,7.40,No,Alliance Open,Non-ITC,17-Nov
Rick Stallen,Genestealer Cults,1,,1,1,Genestealer Cults,1,1,1,3,1,5,7.4,12.6,30.00%,0,5,30.00%,7.40,12.60,,30.00%,,No,Alliance Open,Non-ITC,17-Nov
Rick Stallen,Astra Militarum,1,,1,1,Brood Brothers,1,1,1,3,1,5,7.4,12.6,30.00%,0,5,30.00%,7.40,12.60,,30.00%,,No,Alliance Open,Non-ITC,17-Nov
Rik Breuking,Asuryani,1,1,,1,Alaitoc,1,1,2,3,0,5,8.4,11.6,40.00%,5,,40.00%,8.40,11.60,40.00%,40.00%,8.40,No,Alliance Open,Non-ITC,17-Nov
Rik Breuking,Asuryani,1,,1,,Alaitoc,1,,2,3,0,5,8.4,11.6,40.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Rik Breuking,Harlequins,1,,1,1,Soaring Spite,1,1,2,3,0,5,8.4,11.6,40.00%,0,5,40.00%,8.40,11.60,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Roy Hopman,Adeptus Astartes,1,1,,1,Salamanders,1,1,2,3,0,5,10,10,40.00%,5,,40.00%,10.00,10.00,40.00%,40.00%,10.00,No,Alliance Open,Non-ITC,17-Nov
Roy Hopman,Adeptus Astartes,1,,1,,Salamanders,1,,2,3,0,5,10,10,40.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Roy Hopman,Imperial Knights,1,,1,1,House Terryn,1,1,2,3,0,5,10,10,40.00%,0,5,40.00%,10.00,10.00,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Roy Sprado,Adeptus Custodes,1,1,,1,Adeptus Custodes,1,1,0,4,1,5,3.4,16.6,10.00%,5,,10.00%,3.40,16.60,10.00%,10.00%,3.40,No,Alliance Open,Non-ITC,17-Nov
Ruben Knab,Adeptus Astartes,1,1,,1,Ultramarines,1,1,2,2,1,5,10.8,9.2,50.00%,5,,50.00%,10.80,9.20,50.00%,50.00%,10.80,No,Alliance Open,Non-ITC,17-Nov
Ruben Knab,Adeptus Astartes,1,,1,,Ultramarines,1,,2,2,1,5,10.8,9.2,50.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Ruben Knab,Adeptus Astartes,1,,1,,Ultramarines,1,,2,2,1,5,10.8,9.2,50.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Ruben Malschaert,Tyranids,1,1,,1,Jormungandr,1,1,3,2,0,5,11.4,8.6,60.00%,5,,60.00%,11.40,8.60,60.00%,60.00%,11.40,No,Alliance Open,Non-ITC,17-Nov
Ruben Malschaert,Tyranids,1,,1,,Jormungandr,1,,3,2,0,5,11.4,8.6,60.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Ruben Malschaert,Tyranids,1,,1,,Kraken,1,1,3,2,0,5,11.4,8.6,60.00%,0,,,,,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Rutger Jansen,Drukhari,1,1,,1,Kabal of the Flayed Skull,1,1,1,3,1,5,5.8,14.2,30.00%,5,,30.00%,5.80,14.20,30.00%,30.00%,5.80,No,Alliance Open,Non-ITC,17-Nov
Rutger Jansen,Drukhari,1,,1,,Prophets of Flesh,1,1,1,3,1,5,5.8,14.2,30.00%,0,,,,,,30.00%,,No,Alliance Open,Non-ITC,17-Nov
Rutger Jansen,Drukhari,1,,1,,Cult of the Red Grief,1,1,1,3,1,5,5.8,14.2,30.00%,0,,,,,,30.00%,,No,Alliance Open,Non-ITC,17-Nov
Rutger Poppen,Thousand Sons,1,1,,1,Thousand Sons,1,1,3,2,0,5,14,6,60.00%,5,,60.00%,14.00,6.00,60.00%,60.00%,14.00,No,Alliance Open,Non-ITC,17-Nov
Rutger Poppen,Thousand Sons,1,,1,,Thousand Sons,1,,3,2,0,5,14,6,60.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Rutger Poppen,Chaos Daemons,1,,1,1,Chaos Undivided,1,1,3,2,0,5,14,6,60.00%,0,5,60.00%,14.00,6.00,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Ruud Steenbakkers,Ynnari,1,1,,1,Ynnari,1,1,3,2,0,5,12.4,7.6,60.00%,5,,60.00%,12.40,7.60,60.00%,60.00%,12.40,No,Alliance Open,Non-ITC,17-Nov
Ruud Steenbakkers,Drukhari,1,,1,1,Mixed,1,1,3,2,0,5,12.4,7.6,60.00%,0,5,60.00%,12.40,7.60,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Ruud Steenbakkers,Harlequins,1,,1,1,Soaring Spite,1,1,3,2,0,5,12.4,7.6,60.00%,0,5,60.00%,12.40,7.60,,60.00%,,No,Alliance Open,Non-ITC,17-Nov
Sake Eijsenga,Deathwatch,1,1,,1,Deathwatch,1,1,1,4,0,5,4,16,20.00%,5,,20.00%,4.00,16.00,20.00%,20.00%,4.00,No,Alliance Open,Non-ITC,17-Nov
Sake Eijsenga,Deathwatch,1,,1,,Deathwatch,1,,1,4,0,5,4,16,20.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Sake Eijsenga,Officio Assassinorum,1,,1,1,Officio Assassinorum,1,1,1,4,0,5,4,16,20.00%,0,5,20.00%,4.00,16.00,,20.00%,,No,Alliance Open,Non-ITC,17-Nov
Sebastian Dargel,Adeptus Custodes,1,1,,1,Adeptus Custodes,1,1,4,1,0,5,14.6,5.4,80.00%,5,,80.00%,14.60,5.40,80.00%,80.00%,14.60,Yes,Alliance Open,Non-ITC,17-Nov
Sebastian Dargel,Cult Mechanicus,1,,1,1,Stygies,1,1,4,1,0,5,14.6,5.4,80.00%,0,5,80.00%,14.60,5.40,,80.00%,,Yes,Alliance Open,Non-ITC,17-Nov
Sebastian Dargel,Imperial Knights,1,,1,1,House Taranis,1,1,4,1,0,5,14.6,5.4,80.00%,0,5,80.00%,14.60,5.40,,80.00%,,Yes,Alliance Open,Non-ITC,17-Nov
Sebastian Schwarz-Weihs,Imperial Knights,1,1,,1,House Vulker,1,1,1,4,0,5,6.6,13.4,20.00%,5,,20.00%,6.60,13.40,20.00%,20.00%,6.60,No,Alliance Open,Non-ITC,17-Nov
Sebastian Schwarz-Weihs,Astra Militarum,1,,1,1,Cadian,1,1,1,4,0,5,6.6,13.4,20.00%,0,5,20.00%,6.60,13.40,,20.00%,,No,Alliance Open,Non-ITC,17-Nov
Simon Borgers,Orks,1,1,,1,Goffs,1,1,4,1,0,5,11,9,80.00%,5,,80.00%,11.00,9.00,80.00%,80.00%,11.00,Yes,Alliance Open,Non-ITC,17-Nov
Simon Borgers,Orks,1,,1,,Goffs,1,,4,1,0,5,11,9,80.00%,0,,,,,,,,Yes,Alliance Open,Non-ITC,17-Nov
Simon Borgers,Orks,1,,1,,Evil Sunz,1,1,4,1,0,5,11,9,80.00%,0,,,,,,80.00%,,Yes,Alliance Open,Non-ITC,17-Nov
Stefan Mattheis,Adeptus Astartes,1,1,,1,Ultramarines,1,1,1,4,0,5,4.8,15.2,20.00%,5,,20.00%,4.80,15.20,20.00%,20.00%,4.80,No,Alliance Open,Non-ITC,17-Nov
Stefan Mattheis,Adeptus Astartes,1,,1,,Ultramarines,1,,1,4,0,5,4.8,15.2,20.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Stephan Tulp,T'au Empire,1,1,,1,T'au Sept,1,1,2,3,0,5,8.4,11.6,40.00%,5,,40.00%,8.40,11.60,40.00%,40.00%,8.40,No,Alliance Open,Non-ITC,17-Nov
Stephan Tulp,T'au Empire,1,,1,,T'au Sept,1,,2,3,0,5,8.4,11.6,40.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Stephan Tulp,T'au Empire,1,,1,,T'au Sept,1,,2,3,0,5,8.4,11.6,40.00%,0,,,,,,,,No,Alliance Open,Non-ITC,17-Nov
Steve Bielen,T'au Empire,1,1,,1,T'au Sept,1,1,2,3,0,5,8.6,11.4,40.00%,5,,40.00%,8.60,11.40,40.00%,40.00%,8.60,No,Alliance Open,Non-ITC,17-Nov
Steve Bielen,T'au Empire,1,,1,,Sa'cea Sept,1,1,2,3,0,5,8.6,11.4,40.00%,0,,,,,,40.00%,,No,Alliance Open,Non-ITC,17-Nov
Steven de Belder,Imperial Knights,1,1,,1,House Raven,1,1,3,2,0,5,11.4,8.6,60.00%,5,,60.00%,11.40,8.60,60.00%,60.00%,11.40,No,Alliance Open,Non-ITC,17-Nov
